description	price	prime	link	stars
"Acer Chromebook 314 CB314-1H-C2W1 Notebook, Pc Portatile con Processore Intel Celeron N4000, Ram 4GB DDR4, eMMC 64 GB, Display 14"" Full HD LED LCD, Scheda Grafica Intel, Chrome OS, Silver, [CB]"	349	True	https://www.amazon.it/Acer-Chromebook-CB314-1H-C2W1-Portatile-Processore/dp/B0855696F5/ref=sr_1_3?dchild=1&keywords=computer&qid=1606134504&sr=8-3	4,3
ALLDOCUBE X Neo 4G Tablet, schermo Super AMOLED da 10,5” con risoluzione 2560×1600, CPU Qualcomm Snapdragon 660, 4GB RAM, 64GB ROM, Android 9.0, ricarica rapida 3.0	279,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg56_1?ie=UTF8&adId=A0501786IF69W7HE15NH&url=%2FALLDOCUBE-risoluzione-2560%25C3%25971600-Qualcomm-Snapdragon%2Fdp%2FB08DNT6SCY%2Fref%3Dsr_1_2645_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134818%26sr%3D8-2645-spons%26psc%3D1&qualifier=1606134818&id=7451905452269344&widgetName=sp_mtf	3,9
Chuwi CoreBook Pro Laptop Ultrabook 13 pollici Win 10 Notebook Portatile Intel Core i3-6157U fino a 2,4 GHz 8 GB RAM 256 GB SSD 2160 * 1440 2K, Type-C 2.4G/5G WiFi	459	True	https://www.amazon.it/CoreBook-Pro-Ultrabook-Notebook-Portatile/dp/B08JPMVKKN/ref=sr_1_5?dchild=1&keywords=computer&qid=1606134504&sr=8-5	3,8
Laptop da 14 pollici (Intel Celeron a 64 bit, 4 GB di RAM DDR3, 64 GB di eMMC, batteria da 10000 Mah, webcam HD, sistema operativo Windows 10 preinstallato, display IPS 1366 * 768 FHD) Notebook	262,99	True	https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08BHRW3KB/ref=sr_1_4?dchild=1&keywords=computer&qid=1606134504&sr=8-4	2,3
Laptop HUAWEI MateBook 13 FullView, Display 2K, 3 Pollici, AMD Ryzen 5 3500U, 8GB RAM, 256GB SSD, Windows 10 Home, Huawei Multi-screen Collaboration, Fingerprint Unlock, Space Grey	699,9	True	https://www.amazon.it/HUAWEI-MateBook-Multi-screen-Collaboration-Fingerprint/dp/B08JQLS1ZH/ref=sr_1_4?dchild=1&keywords=computer&qid=1606134504&sr=8-4	4,3
LOSMILE Uomo Tela Borsa a Tracolla Borsa di Tela Sacchetto del Messaggero Sacchetto di Messenger bag 16 pollici Laptop Borsa. (Caffè)	29,99	True	https://www.amazon.it/LOSMILE-Tracolla-Sacchetto-Messaggero-Messenger/dp/B073FCN9NS/ref=sr_1_197?dchild=1&keywords=computer&qid=1606134240&sr=8-197	4,6
MHDYT Webcam per PC con Microfono, 2K HD Web Cam con Luce ad Anello Regolabile e Privacy Cover,USB Web Camera per PC Fisso,Laptop e Mac,Videocamera PC con Autofocus per Videoconferenze,Registrazione	56,97	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg56_1?ie=UTF8&adId=A04888802XJVZYEMI0VBL&url=%2FMHDYT-Regolabile-Videocamera-Videoconferenze-Registrazione%2Fdp%2FB08JCDT38F%2Fref%3Dsr_1_2641_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134818%26sr%3D8-2641-spons%26psc%3D1&qualifier=1606134818&id=7451905452269344&widgetName=sp_atf_next	4,5
Mini PC RAM da 8 GB aggiornabile SSD da 256 GB Processore Intel Core i5-5257U (fino a 3,1 Ghz),Computer desktop Windows 10 Pro 4K HD con porta USB-C/HDMI/Mini DP,2X Ethernet Doppio Wi-Fi	339,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A046399433Y65KQ85GV3J&url=%2Faggiornabile-Processore-i5-5257U-Computer-Ethernet%2Fdp%2FB0895DNN4B%2Fref%3Dsr_1_674_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134503%26sr%3D8-674-spons%26psc%3D1&qualifier=1606134503&id=8204897314153229&widgetName=sp_atf_next	4,6
NIYPS Webcam 1080P Full HD con Microfono, Webcam per PC con Luce ad Anello e Treppiede Web Cam USB 2.0/3.0 Laptop,Fisso e Mac per Videochiamate, Studio, Conferenza, Registrazione, Gioca a Giochi	47,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg23_1?ie=UTF8&adId=A06953883P165C2BXAZ2J&url=%2FNIYPS-Microfono-Videochiamate-Conferenza-Registrazione%2Fdp%2FB08MT9VS1C%2Fref%3Dsr_1_1060_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134503%26smid%3DA15TM9CBKU0HT0%26sr%3D8-1060-spons%26psc%3D1&qualifier=1606134503&id=4719303465193359&widgetName=sp_atf_next	4,5
NIYPS Webcam PC con Microfono, 2K HD Web Cam con Luce ad Anello Regolabile e Treppiede,Web Camera per PC,Laptop,Fisso e Mac,Videocamera PC con Autofocus per Videoconferenze,Lezioni Online e Giochi	47,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A01631562NDVX24EGHIA0&url=%2FNIYPS-Microfono-Regolabile-Videocamera-Videoconferenze%2Fdp%2FB08ML17TWZ%2Fref%3Dsr_1_675_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134503%26smid%3DA15TM9CBKU0HT0%26sr%3D8-675-spons%26psc%3D1&qualifier=1606134503&id=8204897314153229&widgetName=sp_atf_next	4,7
TECLAST F5 Notebook Portatile 11.6 Pollici Laptop Ultrasottile 360° Reversibile 1920x1080 IPS 8GB RAM 256GB SSD Intel N4100 Windows 10, WiFi + Bluetooth 4.2 + USB 3.0 + HDMI + Tastiera Illuminata	399,99	True	https://www.amazon.it/TECLAST-Portatile-Ultrasottile-Reversibile-Illuminata/dp/B089KJPHVN/ref=sr_1_3?dchild=1&keywords=computer&qid=1606134504&sr=8-3	3,9
VESSTT Webcam per PC, Full HD 1080P Videocamera con Microfono PC Laptop Desktop Computer USB 2.0 Full HD Videocamera con Clip Regolabile per Videochiamata, Studi, Conferenze, Registrazione e Giochi	29,98	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0832370PPEGCGLHLPVC&url=%2FVESSTT-Videocamera-Regolabile-Videochiamata-Registrazione%2Fdp%2FB08CZM12T8%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134504%26sr%3D8-1-spons%26psc%3D1&qualifier=1606134503&id=1974639860007510&widgetName=sp_atf	4,6
Webcam Full HD 1080P 30fps per Business, AUSDOM AF640 Autofocus Web Camera per PC con Privacy Cover, Microfono Integrato, Grandangolo 90 °, Stream Web Cam per Videochiamate, Registrazione, Conferenze	89	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg56_1?ie=UTF8&adId=A02731071YG9D3BOJOZPF&url=%2FUSDOM-registrazione-automatica-compatibile-flessibile%2Fdp%2FB07S1RQRRB%2Fref%3Dsr_1_2644_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606134818%26sr%3D8-2644-spons%26psc%3D1&qualifier=1606134818&id=7451905452269344&widgetName=sp_atf_next	4,3
TECLAST F5 Notebook Portatile 11.6 Pollici Laptop Ultrasottile 360° Reversibile 1920x1080 IPS 8GB RAM 256GB SSD Intel N4100 Windows 10, WiFi + Bluetooth 4.2 + USB 3.0 + HDMI + Tastiera Illuminata	379,99	True	https://www.amazon.it/TECLAST-Portatile-Ultrasottile-Reversibile-Illuminata/dp/B089KJPHVN/ref=sr_1_1?dchild=1&keywords=computer&qid=1606071414&sr=8-1 <view-source:https://www.amazon.it/TECLAST-Portatile-Ultrasottile-Reversibile-Illuminata/dp/B089KJPHVN/ref=sr_1_1?dchild=1&keywords=computer&qid=1606071414&sr=8-1>	3,9
Laptop HUAWEI MateBook 13 FullView, Display 2K, 3 Pollici, AMD Ryzen 5 3500U, 8GB RAM, 256GB SSD, Windows 10 Home, Huawei Multi-screen Collaboration, Fingerprint Unlock, Space Grey	699,90	True	https://www.amazon.it/HUAWEI-MateBook-Multi-screen-Collaboration-Fingerprint/dp/B08JQLS1ZH/ref=sr_1_2?dchild=1&keywords=computer&qid=1606071414&sr=8-2 <view-source:https://www.amazon.it/HUAWEI-MateBook-Multi-screen-Collaboration-Fingerprint/dp/B08JQLS1ZH/ref=sr_1_2?dchild=1&keywords=computer&qid=1606071414&sr=8-2>	4,3
"ASUS Chromebook C223NA-GJ0067, Notebook con Monitor 11.6"" HD Anti-Glare, Intel Celeron N3350, RAM 4GB LPDDR4, 32G eMMC, Sistema operativo Chrome, Grigio"	269,00	True	https://www.amazon.it/ASUS-Chromebook-C223NA-GJ0067-Anti-Glare-operativo/dp/B0895CRMC6/ref=sr_1_3?dchild=1&keywords=computer&qid=1606071414&sr=8-3 <view-source:https://www.amazon.it/ASUS-Chromebook-C223NA-GJ0067-Anti-Glare-operativo/dp/B0895CRMC6/ref=sr_1_3?dchild=1&keywords=computer&qid=1606071414&sr=8-3>	3,9
Laptop da 14 pollici (Intel Celeron a 64 bit, 4 GB di RAM DDR3, 64 GB di eMMC, batteria da 10000 Mah, webcam HD, sistema operativo Windows 10 preinstallato, display IPS 1366 * 768 FHD) Notebook	262,99	True	https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08BHRW3KB/ref=sr_1_4?dchild=1&keywords=computer&qid=1606071414&sr=8-4 <view-source:https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08BHRW3KB/ref=sr_1_4?dchild=1&keywords=computer&qid=1606071414&sr=8-4>	2,3
"Lenovo Chromebook S345 Notebook, Display 14"" Full HD TN, Processore AMD A6-9220C, 64 GB eMMC, RAM 4 GB, Chrome OS, Mineral Grey"	329,00	True	https://www.amazon.it/Lenovo-Chromebook-Notebook-Processore-A6-9220C/dp/B08J8C1TD2/ref=sr_1_5?dchild=1&keywords=computer&qid=1606071414&sr=8-5 <view-source:https://www.amazon.it/Lenovo-Chromebook-Notebook-Processore-A6-9220C/dp/B08J8C1TD2/ref=sr_1_5?dchild=1&keywords=computer&qid=1606071414&sr=8-5>	4,7
TECLAST F5 Notebook Portatile 11.6 Pollici Laptop Ultrasottile 360° Reversibile 1920x1080 IPS 8GB RAM 256GB SSD Intel N4100 Windows 10, WiFi + Bluetooth 4.2 + USB 3.0 + HDMI + Tastiera Illuminata	379,99	True	https://www.amazon.it/TECLAST-Portatile-Ultrasottile-Reversibile-Illuminata/dp/B089KJPHVN/ref=sr_1_1?dchild=1&keywords=computer&qid=1606071414&sr=8-1 <view-source:https://www.amazon.it/TECLAST-Portatile-Ultrasottile-Reversibile-Illuminata/dp/B089KJPHVN/ref=sr_1_1?dchild=1&keywords=computer&qid=1606071414&sr=8-1>	3,9
Laptop HUAWEI MateBook 13 FullView, Display 2K, 3 Pollici, AMD Ryzen 5 3500U, 8GB RAM, 256GB SSD, Windows 10 Home, Huawei Multi-screen Collaboration, Fingerprint Unlock, Space Grey	699,90	True	https://www.amazon.it/HUAWEI-MateBook-Multi-screen-Collaboration-Fingerprint/dp/B08JQLS1ZH/ref=sr_1_2?dchild=1&keywords=computer&qid=1606071414&sr=8-2 <view-source:https://www.amazon.it/HUAWEI-MateBook-Multi-screen-Collaboration-Fingerprint/dp/B08JQLS1ZH/ref=sr_1_2?dchild=1&keywords=computer&qid=1606071414&sr=8-2>	4,3
"ASUS Chromebook C223NA-GJ0067, Notebook con Monitor 11.6"" HD Anti-Glare, Intel Celeron N3350, RAM 4GB LPDDR4, 32G eMMC, Sistema operativo Chrome, Grigio"	269,00	True	https://www.amazon.it/ASUS-Chromebook-C223NA-GJ0067-Anti-Glare-operativo/dp/B0895CRMC6/ref=sr_1_3?dchild=1&keywords=computer&qid=1606071414&sr=8-3 <view-source:https://www.amazon.it/ASUS-Chromebook-C223NA-GJ0067-Anti-Glare-operativo/dp/B0895CRMC6/ref=sr_1_3?dchild=1&keywords=computer&qid=1606071414&sr=8-3>	3,9
Laptop da 14 pollici (Intel Celeron a 64 bit, 4 GB di RAM DDR3, 64 GB di eMMC, batteria da 10000 Mah, webcam HD, sistema operativo Windows 10 preinstallato, display IPS 1366 * 768 FHD) Notebook	262,99	True	https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08BHRW3KB/ref=sr_1_4?dchild=1&keywords=computer&qid=1606071414&sr=8-4 <view-source:https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08BHRW3KB/ref=sr_1_4?dchild=1&keywords=computer&qid=1606071414&sr=8-4>	2,3
"Lenovo Chromebook S345 Notebook, Display 14"" Full HD TN, Processore AMD A6-9220C, 64 GB eMMC, RAM 4 GB, Chrome OS, Mineral Grey"	329,00	True	https://www.amazon.it/Lenovo-Chromebook-Notebook-Processore-A6-9220C/dp/B08J8C1TD2/ref=sr_1_5?dchild=1&keywords=computer&qid=1606071414&sr=8-5 <view-source:https://www.amazon.it/Lenovo-Chromebook-Notebook-Processore-A6-9220C/dp/B08J8C1TD2/ref=sr_1_5?dchild=1&keywords=computer&qid=1606071414&sr=8-5>	4,7
Easy to Learn, Hard to Master - The Fate of Atari	Null	False	https://www.amazon.it/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.2ab560fc-d8c5-3daa-5a33-9152585c472e%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07WQYRHK6&ref=sr_1_6&keywords=computer&qid=1606071414&sr=8-6 <view-source:https://www.amazon.it/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.2ab560fc-d8c5-3daa-5a33-9152585c472e%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B07WQYRHK6&ref=sr_1_6&keywords=computer&qid=1606071414&sr=8-6>	4,5
Laptop da 14 pollici (Intel Celeron J3455 a 64 bit, 8 GB di RAM DDR3, 128 GB di eMMC, batteria da 10000 Mah, webcam HD, sistema operativo Windows 10 preinstallato, display IPS 1366 * 768 FHD) Notebook	302,99	True	https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08MYVSDYF/ref=sr_1_7?dchild=1&keywords=computer&qid=1606071414&sr=8-7 <view-source:https://www.amazon.it/pollici-batteria-operativo-preinstallato-Notebook/dp/B08MYVSDYF/ref=sr_1_7?dchild=1&keywords=computer&qid=1606071414&sr=8-7>	Null
"DELL XPS 9560 Computer portatile, Schermo 15.6"" 4K Ultra HD (3840 x 2160) InfinityEdge touch, 8GB RAM, 256 GB SSD, GeForce GTX 1050 4GB, Nero/Argento"	349,00	False	https://www.amazon.it/Computer-portatile-Schermo-InfinityEdge-GeForce/dp/B01N29JQD5/ref=sr_1_8?dchild=1&keywords=computer&qid=1606071414&sr=8-8 <view-source:https://www.amazon.it/Computer-portatile-Schermo-InfinityEdge-GeForce/dp/B01N29JQD5/ref=sr_1_8?dchild=1&keywords=computer&qid=1606071414&sr=8-8>	3,6
Chuwi- HeroBook Pro, computer portatile Ultrabook, 14,1', Intel Gemini Lake N4000, fino a 2.6 GHz, 4K, 1920 x 1080, Windows 10, 8 GB RAM, 256 GB SSD, Wi-Fi, USB 3.0, 38Wh	299,00	False	https://www.amazon.it/HeroBook-computer-portatile-Ultrabook-Windows/dp/B083B8L7Q9/ref=sr_1_9?dchild=1&keywords=computer&qid=1606071414&sr=8-9 <view-source:https://www.amazon.it/HeroBook-computer-portatile-Ultrabook-Windows/dp/B083B8L7Q9/ref=sr_1_9?dchild=1&keywords=computer&qid=1606071414&sr=8-9>	3,9
"msi Gaming GS75 10SFS-225 Stealth Alluminio, Nero, Oro Computer Portatile 43,9 cm (17.3"") 1920 x 1080 Pixel Intel® Core i9 di Decima Generazione 16 GB DDR4-SDRAM 1000 GB SSD NVIDIA GeForce RTX"	3.335,38	True	https://www.amazon.it/10SFS-225-Alluminio-Portatile-Generazione-DDR4-SDRAM/dp/B086XHXZD7/ref=sr_1_10?dchild=1&keywords=computer&qid=1606071414&sr=8-10 <view-source:https://www.amazon.it/10SFS-225-Alluminio-Portatile-Generazione-DDR4-SDRAM/dp/B086XHXZD7/ref=sr_1_10?dchild=1&keywords=computer&qid=1606071414&sr=8-10>	4,6
"Acer Chromebook 314 CB314-1H-C2W1 Notebook, Pc Portatile con Processore Intel Celeron N4000, Ram 4GB DDR4, eMMC 64 GB, Display 14"" Full HD LED LCD, Scheda Grafica Intel, Chrome OS, Silver, [CB]"	349,00	True	https://www.amazon.it/Acer-Chromebook-CB314-1H-C2W1-Portatile-Processore/dp/B0855696F5/ref=sr_1_11?dchild=1&keywords=computer&qid=1606071414&sr=8-11 <view-source:https://www.amazon.it/Acer-Chromebook-CB314-1H-C2W1-Portatile-Processore/dp/B0855696F5/ref=sr_1_11?dchild=1&keywords=computer&qid=1606071414&sr=8-11>	4,3
BMAX Y13 POWER Computer Portatile, 13.3 pollici 2 in 1 touchscreen notebook, Intel Core M7 6Y75, RAM 8GB 256GB SSD,1920×1080 FHD, Windows 10, USB C, Wifi 2.4GHz/5GHz	499,99	True	https://www.amazon.it/Y13-Computer-Portatile-touchscreen-1920%C3%971080/dp/B08LBKBY41/ref=sr_1_12?dchild=1&keywords=computer&qid=1606071414&sr=8-12 <view-source:https://www.amazon.it/Y13-Computer-Portatile-touchscreen-1920%C3%971080/dp/B08LBKBY41/ref=sr_1_12?dchild=1&keywords=computer&qid=1606071414&sr=8-12>	Null
"Lenovo IdeaPad 3 15.6"" FHD Laptop, 10th Gen Core i3-1005G1 3.40 GHz, 8GB RAM, 256GB SSD, WebCam, WiFi, HDMI, USB 3.0, 1920x1080, Win 10 QWERTY US Version"	520,95	False	https://www.amazon.it/Lenovo-IdeaPad-i3-1005G1-1920x1080-Version/dp/B08LG73CMK/ref=sr_1_13?dchild=1&keywords=computer&qid=1606071414&sr=8-13 <view-source:https://www.amazon.it/Lenovo-IdeaPad-i3-1005G1-1920x1080-Version/dp/B08LG73CMK/ref=sr_1_13?dchild=1&keywords=computer&qid=1606071414&sr=8-13>	Null
The Commodore Wars - 8-Bit Generation	Null	False	https://www.amazon.it/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.3ab551a3-d675-90f3-5631-691a6fba3565%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B0866SZDRR&ref=sr_1_14&keywords=computer&qid=1606071414&sr=8-14 <view-source:https://www.amazon.it/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.3ab551a3-d675-90f3-5631-691a6fba3565%26ref_%3Ddvm_src_ret_it_xx_s&page-type-id=B0866SZDRR&ref=sr_1_14&keywords=computer&qid=1606071414&sr=8-14>	Null
"MSI Prestige 14 Evo A11M-014IT, Notebook 14"" FHD, Intel Core I7-1185G7, 16GB RAM DDR4, 512GB SSD M.2 PCIe 4.0, FingerPrint Reader, Win 10 Home [Garanzia e Layout ITA]"	1.399,00	True	https://www.amazon.it/MSI-Prestige-A11M-014IT-I7-1185G7-FingerPrint/dp/B08JD15CZ3/ref=sr_1_15?dchild=1&keywords=computer&qid=1606071414&sr=8-15 <view-source:https://www.amazon.it/MSI-Prestige-A11M-014IT-I7-1185G7-FingerPrint/dp/B08JD15CZ3/ref=sr_1_15?dchild=1&keywords=computer&qid=1606071414&sr=8-15>	Null
Mini PC, Intel Pentium J3710 Processore Quad-Core CPU 4 GB DDR / 128 GB SSD Mini Desktop Computer con Windows 10, HDMI e VGA, Dual Band WiFi 2,4 + 5,8 G, BT 4.2, USB 3.0	189,99	True	https://www.amazon.it/Pentium-Processore-Quad-Core-Desktop-Computer/dp/B08H816MBC/ref=sr_1_16?dchild=1&keywords=computer&qid=1606071414&sr=8-16 <view-source:https://www.amazon.it/Pentium-Processore-Quad-Core-Desktop-Computer/dp/B08H816MBC/ref=sr_1_16?dchild=1&keywords=computer&qid=1606071414&sr=8-16>	4,7
Ankermann Work Multimedia Silent Leise PC Intel CPU 2x 2.70 Ghz dual Core HD Graphics 16GB RAM 480GB SSD 1TB HDD Windows 10 PRO Silent Office Professional	339,00	False	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04694869AY1RQCB9A90&url=%2FAnkermann-Multimedia-PC-Garanzia-GeForce%2Fdp%2FB00KIIFL6W%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-17-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf <view-source:https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A04694869AY1RQCB9A90&url=%2FAnkermann-Multimedia-PC-Garanzia-GeForce%2Fdp%2FB00KIIFL6W%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-17-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf>	4,3
FITUEYES 2 Pack Supporto per Monito in Vetro Trasparente Altezza Regolabile PC e Computer Portatile Riser 38,5x24x7,6cm DT103803GC	34,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0254446TJVHM82LDCZ6&url=%2FFITUEYES-Temperato-Supporto-Trasparente-DT103803GC%2Fdp%2FB079HL8QFK%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-18-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf <view-source:https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0254446TJVHM82LDCZ6&url=%2FFITUEYES-Temperato-Supporto-Trasparente-DT103803GC%2Fdp%2FB079HL8QFK%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-18-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf>	4,7
VistaProtect – Filtro Privacy Premium, Pellicola de Protezione per Laptop e Computer Portatile (15.6” Pollici)	33,99	True	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02648643NQ6F2P7C23&url=%2FVistaProtect-Pellicola-Protezione-Computer-Portatile%2Fdp%2FB07177D57T%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-19-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf <view-source:https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A02648643NQ6F2P7C23&url=%2FVistaProtect-Pellicola-Protezione-Computer-Portatile%2Fdp%2FB07177D57T%2Fref%3Dsr_1_19_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-19-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf>	4,2
AmazonBasics - sleeve professionale per laptop da 13” (con manico retrattile), blu	12,24	False	https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A028372033ZF9JEEVLOH7&url=%2FAmazonBasics-sleeve-professionale-laptop-retrattile%2Fdp%2FB07QLRLKQ4%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-20-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf <view-source:https://www.amazon.it/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A028372033ZF9JEEVLOH7&url=%2FAmazonBasics-sleeve-professionale-laptop-retrattile%2Fdp%2FB07QLRLKQ4%2Fref%3Dsr_1_20_sspa%3Fdchild%3D1%26keywords%3Dcomputer%26qid%3D1606071414%26sr%3D8-20-spons%26psc%3D1&qualifier=1606071414&id=8775065418889098&widgetName=sp_mtf>	4,4
"Lenovo IdeaPad 3 Chromebook Notebook, Display 11.6"" HD, Processore Intel Celeron N4000, 32GB eMMC, 4GB RAM, Chrome OS, Onyx Black"	259,99	True	https://www.amazon.it/Lenovo-IdeaPad-Chromebook-Notebook-Processore/dp/B08D9R3849/ref=sr_1_21?dchild=1&keywords=computer&qid=1606071414&sr=8-21 <view-source:https://www.amazon.it/Lenovo-IdeaPad-Chromebook-Notebook-Processore/dp/B08D9R3849/ref=sr_1_21?dchild=1&keywords=computer&qid=1606071414&sr=8-21>	4,0
KUU XBOOK Notebook Computer Portatile 14,1 Pollice, PC Portatile da Intel Celeron J4115, Schermo HD 1920 x 1080 IPS, Windows 10 Notebook ultrasottile con cornice stretta(8GB RAM+256GB ROM)	359,25	True	https://www.amazon.it/KUU-XBOOK-Notebook-Portatile-ultrasottile/dp/B08G12Y195/ref=sr_1_22?dchild=1&keywords=computer&qid=1606071414&sr=8-22 <view-source:https://www.amazon.it/KUU-XBOOK-Notebook-Portatile-ultrasottile/dp/B08G12Y195/ref=sr_1_22?dchild=1&keywords=computer&qid=1606071414&sr=8-22>	3,6
"Lenovo IdeaPad 3 15.6"" FHD Laptop, 10th Gen Core i3-1005G1 3.40 GHz, 8GB RAM, 512GB SSD, WebCam, WiFi, HDMI, USB 3.0, 1920x1080, Myrtix Ethernet Hub, Win 10 QWERTY US Version"	582,76	False	https://www.amazon.it/Lenovo-IdeaPad-i3-1005G1-1920x1080-Ethernet/dp/B08LFYH6N9/ref=sr_1_23?dchild=1&keywords=computer&qid=1606071414&sr=8-23 <view-source:https://www.amazon.it/Lenovo-IdeaPad-i3-1005G1-1920x1080-Ethernet/dp/B08LFYH6N9/ref=sr_1_23?dchild=1&keywords=computer&qid=1606071414&sr=8-23>	Null
